run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
10.70379,44.285499,66.488244,858.136084,-3.020016,2.863881,-11.849022,986.63423,98.84286,3.387436
980.366887,67.075883,862.640545,1044.857283,6.816354,982.144188,912.444712,1019.916987,47.198815,54.5702
23.527414,1008.096907,762.865787,36.371507,942.306239,895.030967,922.811814,874.183126,732.630222,12.56094
1043.837194,53.685049,67.897223,747.072662,82.043015,-3.057922,979.705731,6.07502,-22.084957,-8.05328
858.035113,872.550008,1148.011176,880.820186,952.716615,834.839429,-25.384623,1046.973035,647.409745,225.019152
711.109439,-26.175389,-3.2178,49.942178,35.900299,-6.028791,894.386746,858.742816,5.081232,930.527216
-20.056326,5.638345,1114.146937,790.204116,875.723689,-3.213111,85.082746,700.330803,997.567767,828.879859
945.912586,-4.60793,-17.897338,769.34551,933.498215,1072.906526,0.581353,836.089034,1194.41527,-11.218906
18.777669,926.581002,163.308346,963.948795,1175.430953,117.325933,15.92562,756.060962,-11.882003,795.153187
752.317343,16.595184,889.500313,679.763678,-11.93899,-30.545888,1008.943484,886.398608,11.575031,-5.135619
941.856156,946.826256,16.488049,874.864721,957.401722,18.097253,0.33182,805.008696,857.338393,994.584454
803.701825,13.08371,1027.2308,909.455336,42.286255,12.537926,72.424958,55.658275,-24.247361,3.218636
-5.961893,-20.53979,823.355688,1006.447741,1138.310036,840.810253,64.984004,1044.256121,-35.920514,1047.252983
973.216184,3.640404,885.08668,568.460068,-26.504661,8.330904,10.435521,840.978969,0.132596,41.865591
1015.900128,-10.907359,973.2907,565.859255,-12.281887,6.57846,-6.484493,713.692996,20.482144,1152.270618
2.356687,1108.669065,-3.526549,1171.41549,7.117815,708.409169,-1.462169,715.095919,-8.601405,-0.897095
-10.970495,1166.800331,966.855953,745.372842,806.878985,-3.684229,1020.697146,37.593421,987.248097,22.858047
-2.743901,-10.472951,1119.313558,802.06903,-16.175634,-15.601581,671.359909,829.469391,924.200159,1106.601516
769.20042,7.192407,909.295549,858.173566,30.947046,4.41344,676.258029,991.898212,-4.099664,1085.669222
-37.542346,931.483957,944.945679,828.805407,68.116938,1159.980517,1124.592059,963.041466,2.903171,-39.039308
1022.632918,129.798454,1246.901698,636.42614,1019.75008,7.416129,36.547655,1089.01487,7.410556,41.443763
8.530141,-4.812333,777.90634,856.54226,931.884973,1003.302909,3.88098,928.047492,9.262162,-9.177434
871.013525,-8.493078,986.870648,830.171355,30.804433,63.164609,786.287095,861.847812,999.994894,1105.423999
-9.494803,-20.092726,772.759349,801.157746,1053.343888,16.86382,83.201167,967.66941,952.791399,175.559867
732.662965,959.277701,-54.701136,492.92623,-19.467692,-2.104301,1010.214178,648.680006,1043.010936,17.839773
78.54395,32.354473,863.901158,1055.392856,896.711719,-19.979272,42.744783,916.445325,-4.133537,31.568929
68.796423,158.015976,1149.551351,459.933153,96.088416,42.772482,787.496205,1106.28623,-5.219074,1228.689893
806.475424,28.516338,1241.726271,1016.702834,1097.704654,14.215354,71.170481,706.799472,13.437375,932.149217
936.594347,-13.703682,1137.928561,830.13964,-2.340323,-22.721297,1038.106602,1064.852348,19.183742,1090.12725
894.445049,1334.45296,601.808565,754.438388,875.236765,12.393281,2.335837,826.652819,1038.643419,4.350585
976.561932,925.628551,473.19561,824.258842,69.141423,120.278234,74.65304,720.372083,24.650058,978.312086
-12.534965,923.877263,749.556227,1052.35341,174.902544,1005.816028,892.731446,995.756645,66.39508,83.859935
-5.321996,15.030117,980.779617,101.067011,828.849856,1139.770097,956.475667,861.305265,19.307866,1130.515147
782.296837,900.131793,1049.115248,526.392945,40.450107,-42.757554,58.810942,738.994763,20.305584,1026.146386
40.0282,155.147401,836.25058,726.321394,716.772808,32.982632,952.124904,846.438312,772.292292,47.604804
870.403594,-9.464291,887.117793,941.915896,-10.76709,39.821283,993.353027,926.273609,1017.096626,0.219418
40.031756,-0.095807,1025.209319,1057.067498,3.081417,1186.093385,89.02067,1075.287149,14.594255,958.755538
1026.272334,0.332364,-23.918991,713.889102,1110.478834,1000.712342,984.550489,946.288267,58.687061,879.31891
41.700831,847.772556,977.757577,777.982364,897.235737,1077.653639,745.404025,751.216981,40.991728,976.429988
1064.585042,6.959698,1.636434,829.657283,-16.455839,983.142674,236.530079,565.845918,-30.470022,1036.021911
919.500342,47.426039,809.304518,929.39843,929.208359,913.92439,714.804597,830.62523,1307.215629,757.969508
16.753479,45.045435,812.696415,654.06339,1027.359748,-10.068863,901.346919,597.461593,730.963255,34.71828
55.681108,-31.175629,21.829934,659.131774,1272.882128,994.224794,36.12959,962.383845,977.154984,821.486969
135.567452,786.223117,1075.74874,959.352403,49.050029,857.697656,26.197096,1151.961049,13.279214,-3.560606
