run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
120.211177,942.872479,-20.170659,1001.928631,851.371187,646.213227,423.514729,860.929055,1114.962282,318.664363
720.817365,872.942042,58.446778,485.547311,479.520418,639.564204,527.859966,892.150455,928.430294,673.908697
760.663962,577.614761,669.342195,668.438692,512.234952,15.255563,573.205192,868.269749,1018.021201,532.269984
811.569751,753.065775,728.766181,625.764862,1051.598807,580.008099,925.392015,1060.620895,936.935354,1155.755598
670.819483,562.352498,910.987729,711.942393,956.892416,606.493291,688.25476,797.364598,1063.026396,1110.354645
481.218611,830.024713,180.271832,407.198834,458.617934,627.449151,579.089047,846.97971,761.370548,1068.836945
476.589125,917.588218,619.224342,830.718066,654.413748,236.103666,383.214015,962.953683,-26.059063,924.339974
772.176472,1135.563475,1021.57609,655.934613,416.324844,975.53981,910.338089,471.472271,17.541138,788.355346
628.737121,590.193122,568.352818,686.083814,753.112118,-18.041302,710.313552,898.213526,680.208903,972.233817
707.374,634.577417,872.847612,281.518458,685.463096,916.335874,778.168738,543.168428,885.126581,813.679279
729.705053,542.280745,738.747294,847.029856,579.848131,491.93916,975.677921,907.740832,653.837744,497.354619
812.947127,441.446662,954.107782,912.341612,1057.99581,1130.278266,664.539687,673.575484,429.385544,812.641219
624.360796,584.067813,63.280991,1223.49639,1035.157521,565.336955,585.434821,816.381341,479.865694,885.044404
708.235215,719.760871,681.680577,921.964304,764.289329,363.640138,614.371334,916.348511,489.571322,1059.496435
233.584677,840.772062,1079.204765,484.887595,606.432975,939.805327,841.903092,1023.014496,521.444362,543.457789
678.014124,582.880539,-1.131284,907.758809,1112.137512,882.89762,731.797429,802.554571,750.055694,694.93258
699.205028,758.971966,970.974695,984.533052,948.42007,631.333931,883.09149,862.694847,663.746961,775.402954
782.41635,683.807536,547.035431,1079.015772,1165.82028,439.279511,673.407639,729.559552,440.886676,603.544425
488.822331,725.128169,545.95222,648.91488,1187.042324,562.793043,510.200934,674.598522,574.691275,849.613807
732.122928,493.758432,28.695615,677.150624,800.48961,617.470199,652.387574,721.12065,987.127021,797.738382
679.675925,587.489088,568.931911,1237.960379,581.768217,738.26311,638.366107,932.53634,808.175589,1099.164669
332.662863,708.153031,848.525579,953.737782,1061.853028,917.388361,585.849142,937.427005,545.689615,874.126725
351.973458,967.773595,1078.654541,703.320614,931.098835,1285.76562,238.90192,684.79768,995.329425,844.966972
560.962444,875.457262,970.304504,971.364733,819.526508,841.310884,887.352352,584.784749,1026.824208,823.202621
561.588425,256.902732,74.778988,547.116635,992.276095,921.66314,561.643679,524.835048,886.549213,735.612491
551.921164,522.150357,671.928737,547.212148,852.440309,658.182598,946.765748,606.466197,617.371967,956.610649
439.151126,446.373977,992.563454,557.575079,721.093202,802.331417,374.994409,690.053621,887.884967,532.984785
782.369619,481.364673,1064.294911,807.723436,645.91237,633.084957,1085.183887,599.687487,552.03158,811.421377
286.453815,693.515259,769.771269,441.119891,510.214898,759.307904,768.28435,925.284149,588.782943,630.303279
452.665083,549.412071,970.097328,502.3903,364.241944,623.922797,889.95728,696.541639,750.143267,723.711309
